city,winter_year,expected_days,recorded_days,missing_calendar_days,valid_temperature_days,valid_snowfall_days,derived_temperature_days,temperature_pass,snowfall_pass,cold_days_pass,mean_temp,snowfall_total_cm,snow_days,days_below_m20,exclusion_reasons,baseline_mean_temp,baseline_n_winters,baseline_start_winter,baseline_end_winter,baseline_complete,baseline_status,temp_anomaly,winter_label,winter_start,winter_end,temperature_coverage_pct,snowfall_coverage_pct,derived_temperature_share_pct,quality_method,oni_djf,roni_djf,enso_class_oni,strong_el_nino_oni,enso_class_roni,strong_el_nino_roni,enso_index,enso_value,enso_class,strong_el_nino,temp_detrended_residual,city_name,region,latitude_approx,included_in_proposal,included_in_repo_study
thunderbay,1984,91,91,0,91,91,0,True,True,True,-12.97802198,86.8,17,44,,-11.53337035,27,1991,2020,False,partial_available_winter_average,-1.444651633,1983-84,1983-12-01,1984-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.6,-0.6,La Nina,False,La Nina,False,ONI,-0.6,La Nina,False,-0.726840716,Thunder Bay,Northwest,48.37,True,True
thunderbay,1985,90,90,0,90,90,0,True,True,True,-13.49888889,101.2,20,46,,-11.53337035,27,1991,2020,False,partial_available_winter_average,-1.965518544,1984-85,1984-12-01,1985-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1,-0.8,La Nina,False,La Nina,False,ONI,-1,La Nina,False,-1.280995463,Thunder Bay,Northwest,48.37,True,True
thunderbay,1986,90,90,0,90,90,0,True,True,True,-13.29111111,98.1,17,43,,-11.53337035,27,1991,2020,False,partial_available_winter_average,-1.757740766,1985-86,1985-12-01,1986-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.4,-0.3,Neutral,False,Neutral,False,ONI,-0.4,Neutral,False,-1.106505522,Thunder Bay,Northwest,48.37,True,True
thunderbay,1987,90,90,0,90,90,0,True,True,True,-7.95,68.4,16,17,,-11.53337035,27,1991,2020,False,partial_available_winter_average,3.583370345,1986-87,1986-12-01,1987-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1.2,1.5,El Nino,False,El Nino,True,ONI,1.2,El Nino,False,4.201317753,Thunder Bay,Northwest,48.37,True,True
thunderbay,1988,91,91,0,91,91,0,True,True,True,-12.65384615,63,19,48,,-11.53337035,27,1991,2020,False,partial_available_winter_average,-1.120475809,1987-88,1987-12-01,1988-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.6,0.5,El Nino,False,El Nino,False,ONI,0.6,El Nino,False,-0.535816237,Thunder Bay,Northwest,48.37,True,True
thunderbay,1989,90,90,0,90,90,0,True,True,True,-13.44888889,144.8,27,48,,-11.53337035,27,1991,2020,False,partial_available_winter_average,-1.915518544,1988-89,1988-12-01,1989-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.6,-1.6,La Nina,False,La Nina,False,ONI,-1.6,La Nina,False,-1.364146808,Thunder Bay,Northwest,48.37,True,True
thunderbay,1990,90,90,0,90,90,0,True,True,True,-13.60777778,115.2,31,45,,-11.53337035,27,1991,2020,False,partial_available_winter_average,-2.074407433,1989-90,1989-12-01,1990-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.2,0.3,Neutral,False,Neutral,False,ONI,0.2,Neutral,False,-1.556323534,Thunder Bay,Northwest,48.37,True,True
thunderbay,1991,90,90,0,90,90,0,True,True,True,-13.26222222,109,23,48,,-11.53337035,27,1991,2020,False,partial_available_winter_average,-1.728851877,1990-91,1990-12-01,1991-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.4,0.6,Neutral,False,El Nino,False,ONI,0.4,Neutral,False,-1.244055814,Thunder Bay,Northwest,48.37,True,True
thunderbay,1992,91,91,0,91,91,0,True,True,True,-10.37032967,106.8,24,33,,-11.53337035,27,1991,2020,False,partial_available_winter_average,1.163040675,1991-92,1991-12-01,1992-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1.5,2.1,El Nino,True,El Nino,True,ONI,1.5,El Nino,True,1.614548901,Thunder Bay,Northwest,48.37,True,True
thunderbay,1993,90,72,18,72,72,0,False,False,False,,,,,temperature:monthly_3_and_5_failed;snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-11.53337035,27,1991,2020,False,partial_available_winter_average,,1992-93,1992-12-01,1993-02-28,80,80,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.1,0.6,Neutral,False,El Nino,False,ONI,0.1,Neutral,False,,Thunder Bay,Northwest,48.37,True,True
thunderbay,1994,90,82,8,80,78,0,False,False,False,,,,,temperature:monthly_3_and_5_failed;snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-11.53337035,27,1991,2020,False,partial_available_winter_average,,1993-94,1993-12-01,1994-02-28,88.88888889,86.66666667,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.1,0.3,Neutral,False,Neutral,False,ONI,0.1,Neutral,False,,Thunder Bay,Northwest,48.37,True,True
thunderbay,1995,90,90,0,90,52,0,True,False,True,-10.33,,,30,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,1.203370345,1994-95,1994-12-01,1995-02-28,100,57.77777778,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.9,1.2,El Nino,False,El Nino,False,ONI,0.9,El Nino,False,1.555015063,Thunder Bay,Northwest,48.37,True,True
thunderbay,1996,91,91,0,91,32,0,True,False,True,-15.23186813,,,57,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,-3.698497787,1995-96,1995-12-01,1996-02-29,100,35.16483516,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.9,-0.9,La Nina,False,La Nina,False,ONI,-0.9,La Nina,False,-3.380140905,Thunder Bay,Northwest,48.37,True,True
thunderbay,1997,90,90,0,87,34,0,True,False,True,-12.6908046,,,38,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,-1.157434253,1996-97,1996-12-01,1997-02-28,96.66666667,37.77777778,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.4,-0.2,Neutral,False,Neutral,False,ONI,-0.4,Neutral,False,-0.8723652074,Thunder Bay,Northwest,48.37,True,True
thunderbay,1998,90,87,3,83,0,0,True,False,False,-7.1,,,,snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-11.53337035,27,1991,2020,False,partial_available_winter_average,4.433370345,1997-98,1997-12-01,1998-02-28,92.22222222,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,2.2,2.1,El Nino,True,El Nino,True,ONI,2.2,El Nino,True,4.685151554,Thunder Bay,Northwest,48.37,True,True
thunderbay,1999,90,90,0,89,0,0,True,False,True,-10.78089888,,,39,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,0.7524714686,1998-99,1998-12-01,1999-02-28,98.88888889,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.5,-1.6,La Nina,False,La Nina,False,ONI,-1.5,La Nina,False,0.9709648413,Thunder Bay,Northwest,48.37,True,True
thunderbay,2000,91,88,3,86,0,0,True,False,False,-10.97790698,,,,snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-11.53337035,27,1991,2020,False,partial_available_winter_average,0.5554633683,1999-00,1999-12-01,2000-02-29,94.50549451,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.5,-1.5,La Nina,False,La Nina,False,ONI,-1.5,La Nina,False,0.7406689047,Thunder Bay,Northwest,48.37,True,True
thunderbay,2001,90,90,0,89,0,0,True,False,True,-14.12359551,,,52,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,-2.590225161,2000-01,2000-12-01,2001-02-28,98.88888889,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.8,-0.8,La Nina,False,La Nina,False,ONI,-0.8,La Nina,False,-2.43830746,Thunder Bay,Northwest,48.37,True,True
thunderbay,2002,90,90,0,90,0,0,True,False,True,-7.814444444,,,17,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,3.718925901,2001-02,2001-12-01,2002-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.1,-0.2,Neutral,False,Neutral,False,ONI,-0.1,Neutral,False,3.837555764,Thunder Bay,Northwest,48.37,True,True
thunderbay,2003,90,90,0,90,90,0,True,True,True,-12.38,26.1,6,41,,-11.53337035,27,1991,2020,False,partial_available_winter_average,-0.8466296549,2002-03,2002-12-01,2003-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.9,0.9,El Nino,False,El Nino,False,ONI,0.9,El Nino,False,-0.7612876274,Thunder Bay,Northwest,48.37,True,True
thunderbay,2004,91,91,0,91,0,0,True,False,True,-11.47912088,,,35,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,0.05424946593,2003-04,2003-12-01,2004-02-29,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.3,0.2,Neutral,False,Neutral,False,ONI,0.3,Neutral,False,0.1063036571,Thunder Bay,Northwest,48.37,True,True
thunderbay,2005,90,54,36,44,0,0,False,False,False,,,,,temperature:monthly_3_and_5_failed;snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-11.53337035,27,1991,2020,False,partial_available_winter_average,,2004-05,2004-12-01,2005-02-28,48.88888889,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.6,0.5,El Nino,False,El Nino,False,ONI,0.6,El Nino,False,,Thunder Bay,Northwest,48.37,True,True
thunderbay,2006,90,90,0,90,0,0,True,False,True,-9.648888889,,,20,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,1.884481456,2005-06,2005-12-01,2006-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.9,-0.9,La Nina,False,La Nina,False,ONI,-0.9,La Nina,False,1.869959975,Thunder Bay,Northwest,48.37,True,True
thunderbay,2007,90,90,0,90,0,0,True,False,True,-10.53555556,,,36,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,0.9978147895,2006-07,2006-12-01,2007-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.6,0.6,El Nino,False,El Nino,False,ONI,0.6,El Nino,False,0.9500054719,Thunder Bay,Northwest,48.37,True,True
thunderbay,2008,91,91,0,91,0,0,True,False,True,-12.35604396,,,41,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,-0.822673611,2007-08,2007-12-01,2008-02-29,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.8,-1.7,La Nina,False,La Nina,False,ONI,-1.8,La Nina,False,-0.9037707649,Thunder Bay,Northwest,48.37,True,True
thunderbay,2009,90,90,0,90,0,0,True,False,True,-14.69666667,,,54,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,-3.163296322,2008-09,2008-12-01,2009-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.9,-1,La Nina,False,La Nina,False,ONI,-0.9,La Nina,False,-3.277681312,Thunder Bay,Northwest,48.37,True,True
thunderbay,2010,90,90,0,90,0,0,True,False,True,-10.96111111,,,35,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,0.5722592339,2009-10,2009-12-01,2010-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1.5,1.4,El Nino,True,El Nino,False,ONI,1.5,El Nino,True,0.4245864074,Thunder Bay,Northwest,48.37,True,True
thunderbay,2011,90,90,0,90,0,0,True,False,True,-12.86666667,,,37,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,-1.333296322,2010-11,2010-12-01,2011-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.3,-1.4,La Nina,False,La Nina,False,ONI,-1.3,La Nina,False,-1.514256984,Thunder Bay,Northwest,48.37,True,True
thunderbay,2012,91,91,0,91,0,0,True,False,True,-7.771428571,,,20,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,3.761941774,2011-12,2011-12-01,2012-02-29,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.7,-0.8,La Nina,False,La Nina,False,ONI,-0.7,La Nina,False,3.547693275,Thunder Bay,Northwest,48.37,True,True
thunderbay,2013,90,90,0,90,0,0,True,False,True,-10.76333333,,,29,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,0.7700370117,2012-13,2012-12-01,2013-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.2,-0.5,Neutral,False,La Nina,False,ONI,-0.2,Neutral,False,0.5225006764,Thunder Bay,Northwest,48.37,True,True
thunderbay,2014,90,90,0,90,0,0,True,False,True,-17.67666667,,,64,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,-6.143296322,2013-14,2013-12-01,2014-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.2,-0.4,Neutral,False,Neutral,False,ONI,-0.2,Neutral,False,-6.424120493,Thunder Bay,Northwest,48.37,True,True
thunderbay,2015,90,90,0,88,0,0,True,False,False,-13.97045455,,,,snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-11.53337035,27,1991,2020,False,partial_available_winter_average,-2.4370842,2014-15,2014-12-01,2015-02-28,97.77777778,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.7,0.5,El Nino,False,El Nino,False,ONI,0.7,El Nino,False,-2.751196208,Thunder Bay,Northwest,48.37,True,True
thunderbay,2016,91,90,1,85,0,0,True,False,False,-8.615294118,,,,snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-11.53337035,27,1991,2020,False,partial_available_winter_average,2.918076227,2015-16,2015-12-01,2016-02-29,93.40659341,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,2.5,2.1,El Nino,True,El Nino,True,ONI,2.5,El Nino,True,2.570676383,Thunder Bay,Northwest,48.37,True,True
thunderbay,2017,90,90,0,89,0,0,True,False,True,-9.106741573,,,23,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,2.426628772,2016-17,2016-12-01,2017-02-28,98.88888889,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.1,-0.6,Neutral,False,La Nina,False,ONI,-0.1,Neutral,False,2.045941092,Thunder Bay,Northwest,48.37,True,True
thunderbay,2018,90,90,0,90,0,0,True,False,True,-13.34444444,,,43,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,-1.811074099,2017-18,2017-12-01,2018-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.7,-1.1,La Nina,False,La Nina,False,ONI,-0.7,La Nina,False,-2.225049616,Thunder Bay,Northwest,48.37,True,True
thunderbay,2019,90,89,1,89,0,0,True,False,False,-12.56629213,,,,snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-11.53337035,27,1991,2020,False,partial_available_winter_average,-1.03292179,2018-19,2018-12-01,2019-02-28,98.88888889,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1,0.7,El Nino,False,El Nino,False,ONI,1,El Nino,False,-1.480185143,Thunder Bay,Northwest,48.37,True,True
thunderbay,2020,91,91,0,91,0,0,True,False,True,-9.98021978,,,32,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,1.553150565,2019-20,2019-12-01,2020-02-29,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.7,0.1,El Nino,False,Neutral,False,ONI,0.7,El Nino,False,1.072599375,Thunder Bay,Northwest,48.37,True,True
thunderbay,2021,90,90,0,90,0,0,True,False,True,-10.42666667,,,24,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,1.106703678,2020-21,2020-12-01,2021-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1,-1.3,La Nina,False,La Nina,False,ONI,-1,La Nina,False,0.5928646527,Thunder Bay,Northwest,48.37,True,True
thunderbay,2022,90,90,0,90,0,0,True,False,True,-14.51111111,,,54,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,-2.977740766,2021-22,2021-12-01,2022-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.8,-1.2,La Nina,False,La Nina,False,ONI,-0.8,La Nina,False,-3.524867628,Thunder Bay,Northwest,48.37,True,True
thunderbay,2023,90,90,0,90,0,0,True,False,True,-9.713333333,,,23,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,1.820037012,2022-23,2022-12-01,2023-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.5,-0.9,La Nina,False,La Nina,False,ONI,-0.5,La Nina,False,1.239622313,Thunder Bay,Northwest,48.37,True,True
thunderbay,2024,91,91,0,91,0,0,True,False,True,-5.771428571,,,14,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,5.761941774,2023-24,2023-12-01,2024-02-29,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1.8,1.1,El Nino,True,El Nino,False,ONI,1.8,El Nino,True,5.148239239,Thunder Bay,Northwest,48.37,True,True
thunderbay,2025,90,90,0,90,0,0,True,False,True,-10.72444444,,,30,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,0.8089259006,2024-25,2024-12-01,2025-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.5,-1.1,La Nina,False,La Nina,False,ONI,-0.5,La Nina,False,0.1619355298,Thunder Bay,Northwest,48.37,True,True
thunderbay,2026,90,90,0,90,0,0,True,False,True,-11.93444444,,,35,snow_metrics:incomplete_daily_snowfall,-11.53337035,27,1991,2020,False,partial_available_winter_average,-0.4010740994,2025-26,2025-12-01,2026-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.4,-0.9,Neutral,False,La Nina,False,ONI,-0.4,Neutral,False,-1.081352306,Thunder Bay,Northwest,48.37,True,True
toronto,1982,90,90,0,90,90,0,True,True,True,-6.827777778,92,26,13,,-3.590391548,30,1991,2020,True,complete,-3.23738623,1981-82,1981-12-01,1982-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0,0.1,Neutral,False,Neutral,False,ONI,0,Neutral,False,-2.125945209,Toronto Pearson,South-central,43.68,True,True
toronto,1983,90,90,0,90,90,0,True,True,True,-2.11,51.1,10,0,,-3.590391548,30,1991,2020,True,complete,1.480391548,1982-83,1982-12-01,1983-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,2.1,2.4,El Nino,True,El Nino,True,ONI,2.1,El Nino,True,2.544251582,Toronto Pearson,South-central,43.68,True,True
toronto,1984,91,91,0,91,91,0,True,True,True,-5.958241758,94.1,21,11,,-3.590391548,30,1991,2020,True,complete,-2.367850211,1983-84,1983-12-01,1984-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.6,-0.6,La Nina,False,La Nina,False,ONI,-0.6,La Nina,False,-1.351571163,Toronto Pearson,South-central,43.68,True,True
toronto,1985,90,89,1,89,89,0,True,False,False,-4.793258427,,,,snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-3.590391548,30,1991,2020,True,complete,-1.202866879,1984-85,1984-12-01,1985-02-28,98.88888889,98.88888889,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1,-0.8,La Nina,False,La Nina,False,ONI,-1,La Nina,False,-0.2341688187,Toronto Pearson,South-central,43.68,True,True
toronto,1986,90,90,0,90,90,0,True,True,True,-5.417777778,64.2,18,4,,-3.590391548,30,1991,2020,True,complete,-1.82738623,1985-86,1985-12-01,1986-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.4,-0.3,Neutral,False,Neutral,False,ONI,-0.4,Neutral,False,-0.9062691564,Toronto Pearson,South-central,43.68,True,True
toronto,1987,90,90,0,90,90,0,True,True,True,-3.792222222,81.6,11,4,,-3.590391548,30,1991,2020,True,complete,-0.2018306745,1986-87,1986-12-01,1987-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1.2,1.5,El Nino,False,El Nino,True,ONI,1.2,El Nino,False,0.6717054124,Toronto Pearson,South-central,43.68,True,True
toronto,1988,91,91,0,91,91,0,True,True,True,-3.785714286,69.4,15,2,,-3.590391548,30,1991,2020,True,complete,-0.195322738,1987-88,1987-12-01,1988-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.6,0.5,El Nino,False,El Nino,False,ONI,0.6,El Nino,False,0.630632362,Toronto Pearson,South-central,43.68,True,True
toronto,1989,90,90,0,90,90,0,True,True,True,-3.725555556,48.8,17,2,,-3.590391548,30,1991,2020,True,complete,-0.1351640079,1988-89,1988-12-01,1989-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.6,-1.6,La Nina,False,La Nina,False,ONI,-1.6,La Nina,False,0.6432101053,Toronto Pearson,South-central,43.68,True,True
toronto,1990,90,90,0,90,90,0,True,True,True,-4.855555556,69.4,20,5,,-3.590391548,30,1991,2020,True,complete,-1.265164008,1989-90,1989-12-01,1990-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.2,0.3,Neutral,False,Neutral,False,ONI,0.2,Neutral,False,-0.5343708815,Toronto Pearson,South-central,43.68,True,True
toronto,1991,90,90,0,90,90,0,True,True,True,-3.041111111,77.4,16,1,,-3.590391548,30,1991,2020,True,complete,0.5492804366,1990-91,1990-12-01,1991-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.4,0.6,Neutral,False,El Nino,False,ONI,0.4,Neutral,False,1.232492576,Toronto Pearson,South-central,43.68,True,True
toronto,1992,91,91,0,91,91,0,True,True,True,-3.479120879,70.6,14,2,,-3.590391548,30,1991,2020,True,complete,0.1112706686,1991-92,1991-12-01,1992-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1.5,2.1,El Nino,True,El Nino,True,ONI,1.5,El Nino,True,0.7469018213,Toronto Pearson,South-central,43.68,True,True
toronto,1993,90,81,9,81,81,0,True,False,False,-4.716049383,,,,snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-3.590391548,30,1991,2020,True,complete,-1.125657835,1992-93,1992-12-01,1993-02-28,90,90,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.1,0.6,Neutral,False,El Nino,False,ONI,0.1,Neutral,False,-0.5376076692,Toronto Pearson,South-central,43.68,True,True
toronto,1994,90,85,5,85,85,0,True,False,False,-7.675294118,,,,snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-3.590391548,30,1991,2020,True,complete,-4.08490257,1993-94,1993-12-01,1994-02-28,94.44444444,94.44444444,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.1,0.3,Neutral,False,Neutral,False,ONI,0.1,Neutral,False,-3.544433391,Toronto Pearson,South-central,43.68,True,True
toronto,1995,90,90,0,90,90,0,True,True,True,-3.363333333,66.2,18,2,,-3.590391548,30,1991,2020,True,complete,0.2270582144,1994-95,1994-12-01,1995-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.9,1.2,El Nino,False,El Nino,False,ONI,0.9,El Nino,False,0.7199464065,Toronto Pearson,South-central,43.68,True,True
toronto,1996,91,91,0,91,91,0,True,True,True,-5.873626374,66.2,19,4,,-3.590391548,30,1991,2020,True,complete,-2.283234826,1995-96,1995-12-01,1996-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.9,-0.9,La Nina,False,La Nina,False,ONI,-0.9,La Nina,False,-1.837927621,Toronto Pearson,South-central,43.68,True,True
toronto,1997,90,90,0,90,90,0,True,True,True,-3.346666667,93.4,19,2,,-3.590391548,30,1991,2020,True,complete,0.243724881,1996-97,1996-12-01,1997-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.4,-0.2,Neutral,False,Neutral,False,ONI,-0.4,Neutral,False,0.6414510995,Toronto Pearson,South-central,43.68,True,True
toronto,1998,90,90,0,90,90,0,True,True,True,-1.146666667,37.6,12,0,,-3.590391548,30,1991,2020,True,complete,2.443724881,1997-98,1997-12-01,1998-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,2.2,2.1,El Nino,True,El Nino,True,ONI,2.2,El Nino,True,2.793870113,Toronto Pearson,South-central,43.68,True,True
toronto,1999,90,90,0,90,90,0,True,True,True,-2.366666667,91.1,16,2,,-3.590391548,30,1991,2020,True,complete,1.223724881,1998-99,1998-12-01,1999-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.5,-1.6,La Nina,False,La Nina,False,ONI,-1.5,La Nina,False,1.526289126,Toronto Pearson,South-central,43.68,True,True
toronto,2000,91,91,0,91,91,0,True,True,True,-3.218681319,64.7,18,3,,-3.590391548,30,1991,2020,True,complete,0.371710229,1999-00,1999-12-01,2000-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.5,-1.5,La Nina,False,La Nina,False,ONI,-1.5,La Nina,False,0.626693487,Toronto Pearson,South-central,43.68,True,True
toronto,2001,90,90,0,90,90,0,True,True,True,-4.808888889,110.6,19,0,,-3.590391548,30,1991,2020,True,complete,-1.218497341,2000-01,2000-12-01,2001-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.8,-0.8,La Nina,False,La Nina,False,ONI,-0.8,La Nina,False,-1.01109507,Toronto Pearson,South-central,43.68,True,True
toronto,2002,90,90,0,90,90,0,True,True,True,0.02888888889,46.2,12,0,,-3.590391548,30,1991,2020,True,complete,3.619280437,2001-02,2001-12-01,2002-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.1,-0.2,Neutral,False,Neutral,False,ONI,-0.1,Neutral,False,3.779101721,Toronto Pearson,South-central,43.68,True,True
toronto,2003,90,90,0,90,90,0,True,True,True,-5.698888889,84.5,19,4,,-3.590391548,30,1991,2020,True,complete,-2.108497341,2002-03,2002-12-01,2003-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.9,0.9,El Nino,False,El Nino,False,ONI,0.9,El Nino,False,-1.996257044,Toronto Pearson,South-central,43.68,True,True
toronto,2004,91,91,0,91,91,0,True,True,True,-4.442857143,99.6,22,8,,-3.590391548,30,1991,2020,True,complete,-0.8524655952,2003-04,2003-12-01,2004-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.3,0.2,Neutral,False,Neutral,False,ONI,0.3,Neutral,False,-0.7878062846,Toronto Pearson,South-central,43.68,True,True
toronto,2005,90,90,0,90,90,0,True,True,True,-4.553333333,103.5,22,8,,-3.590391548,30,1991,2020,True,complete,-0.9629417856,2004-05,2004-12-01,2005-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.6,0.5,El Nino,False,El Nino,False,ONI,0.6,El Nino,False,-0.9458634619,Toronto Pearson,South-central,43.68,True,True
